parcelle_id,date,culture,rendement_estime,rendement_final,progression
P028,2024-12-31,Tournesol,0.87,,40.7
P029,2020-01-31,Tournesol,0.0,,0.0
P029,2020-02-29,Tournesol,0.61,,19.3
P029,2020-03-31,Tournesol,1.32,,40.0
P029,2020-04-30,Tournesol,0.0,,0.0
P029,2020-05-31,Tournesol,0.78,,20.7
P029,2020-06-30,Tournesol,1.31,,40.7
P029,2020-07-31,Tournesol,1.99,,61.3
P029,2020-08-31,Tournesol,2.84,,82.0
P029,2020-09-30,Tournesol,3.18,3.6092420183477554,100.0
P029,2020-10-31,Tournesol,0.0,,0.0
P029,2020-11-30,Tournesol,0.38,,20.0
P029,2020-12-31,Tournesol,0.8,,40.7
P029,2021-01-31,Tournesol,1.4,,61.3
P029,2021-02-28,Tournesol,1.88,,80.0
P029,2021-03-31,Tournesol,0.0,,0.0
P029,2021-04-30,Tournesol,0.0,,0.0
P029,2021-05-31,Tournesol,0.78,,20.7
P029,2021-06-30,Tournesol,1.36,,40.7
P029,2021-07-31,Tournesol,1.71,,61.3
P029,2021-08-31,Tournesol,2.62,,82.0
P029,2021-09-30,Tournesol,03.04,3.3326475973501752,100.0
P029,2021-10-31,Ble,0.0,,0.0
P029,2021-11-30,Ble,0.9,,12.5
P029,2021-12-31,Ble,1.87,,25.4
P029,2022-01-31,Ble,2.6,,38.3
P029,2022-02-28,Ble,3.73,,50.0
P029,2022-03-31,Mais,0.0,,0.0
P029,2022-04-30,Ble,0.0,,0.0
P029,2022-05-31,Ble,0.59,,12.9
P029,2022-06-30,Ble,1.17,,25.4
P029,2022-07-31,Ble,1.62,,38.3
P029,2022-08-31,Ble,2.16,,51.2
P029,2022-09-30,Ble,2.3,,63.7
P029,2022-10-31,Tournesol,0.0,,0.0
P029,2022-11-30,Tournesol,0.49,,20.0
P029,2022-12-31,Tournesol,01.08,,40.7
P029,2023-01-31,Tournesol,1.6,,61.3
P029,2023-02-28,Tournesol,2.35,,80.0
P029,2023-03-31,Mais,0.0,,0.0
P029,2023-04-30,Mais,0.0,,0.0
P029,2023-05-31,Mais,1.9,,17.2
P029,2023-06-30,Mais,3.13,,33.9
P029,2023-07-31,Mais,4.93,,51.1
P029,2023-08-31,Mais,6.56,,68.3
P029,2023-09-30,Mais,08.06,,85.0
P029,2023-10-31,Ble,0.0,,0.0
P029,2023-11-30,Ble,0.7,,12.5
P029,2023-12-31,Ble,1.44,,25.4
P029,2024-01-31,Ble,2.22,,38.3
P029,2024-02-29,Ble,3.26,,50.4
P029,2024-03-31,Ble,0.0,,0.0
P029,2024-04-30,Ble,0.98,,12.5
P029,2024-05-31,Ble,1.84,,25.4
P029,2024-06-30,Ble,2.89,,37.9
P029,2024-07-31,Ble,3.4,,50.8
P029,2024-08-31,Ble,4.39,,63.7
P029,2024-09-30,Ble,5.31,,76.2
P029,2024-10-31,Ble,6.39,,89.2
P029,2024-11-30,Ble,6.5,7.161916063059964,100.0
P029,2024-12-31,Ble,7.26,7.161916063059964,100.0
P030,2020-01-31,Tournesol,0.0,,0.0
P030,2020-02-29,Tournesol,0.66,,19.3
P030,2020-03-31,Mais,0.0,,0.0
P030,2020-04-30,Ble,0.0,,0.0
P030,2020-05-31,Ble,01.02,,12.9
P030,2020-06-30,Ble,1.93,,25.4
P030,2020-07-31,Ble,2.71,,38.3
P030,2020-08-31,Ble,3.58,,51.2
P030,2020-09-30,Ble,4.11,,63.7
P030,2020-10-31,Ble,5.53,,76.7
P030,2020-11-30,Ble,06.08,,89.2
P030,2020-12-31,Ble,7.36,7.295582651413531,100.0
P030,2021-01-31,Ble,7.49,7.295582651413531,100.0
P030,2021-02-28,Ble,7.67,7.295582651413531,100.0
P030,2021-03-31,Tournesol,0.0,,0.0
P030,2021-04-30,Tournesol,0.0,,0.0
P030,2021-05-31,Tournesol,0.5,,20.7
P030,2021-06-30,Tournesol,0.92,,40.7
P030,2021-07-31,Tournesol,1.31,,61.3
P030,2021-08-31,Tournesol,1.76,,82.0
P030,2021-09-30,Tournesol,02.07,2.2726807952368113,100.0
P030,2021-10-31,Mais,0.0,,0.0
P030,2021-11-30,Mais,1.71,,16.7
P030,2021-12-31,Mais,3.7,,33.9
P030,2022-01-31,Mais,5.83,,51.1
P030,2022-02-28,Mais,7.51,,66.7
P030,2022-03-31,Ble,0.0,,0.0
P030,2022-04-30,Ble,0.62,,12.5
P030,2022-05-31,Ble,01.07,,25.4
P030,2022-06-30,Ble,1.48,,37.9
P030,2022-07-31,Ble,2.0,,50.8
P030,2022-08-31,Ble,2.29,,63.7
P030,2022-09-30,Ble,2.81,,76.2
P030,2022-10-31,Ble,0.0,,0.0
P030,2022-11-30,Ble,0.78,,12.5
P030,2022-12-31,Ble,1.44,,25.4
P030,2023-01-31,Ble,2.56,,38.3
P030,2023-02-28,Ble,3.59,,50.0
P030,2023-03-31,Mais,0.0,,0.0
P030,2023-04-30,Tournesol,0.0,,0.0
P030,2023-05-31,Tournesol,0.84,,20.7
P030,2023-06-30,Tournesol,1.45,,40.7
P030,2023-07-31,Tournesol,2.22,,61.3
P030,2023-08-31,Tournesol,2.95,,82.0
P030,2023-09-30,Tournesol,3.72,3.7411805461002086,100.0
P030,2023-10-31,Ble,0.0,,0.0
P030,2023-11-30,Ble,0.58,,12.5
P030,2023-12-31,Ble,1.58,,25.4
P030,2024-01-31,Ble,2.31,,38.3
P030,2024-02-29,Ble,03.05,,50.4
P030,2024-03-31,Ble,3.86,,63.3
P030,2024-04-30,Tournesol,0.0,,0.0
P030,2024-05-31,Tournesol,0.6,,20.7
P030,2024-06-30,Tournesol,1.21,,40.7
P030,2024-07-31,Tournesol,1.76,,61.3
P030,2024-08-31,Tournesol,2.4,,82.0
P030,2024-09-30,Tournesol,2.63,3.0891359352127106,100.0
P030,2024-10-31,Mais,0.0,,0.0
P030,2024-11-30,Mais,1.32,,16.7
P030,2024-12-31,Mais,2.61,,33.9
P031,2020-01-31,Tournesol,0.0,,0.0
P031,2020-02-29,Tournesol,0.64,,19.3
P031,2020-03-31,Tournesol,0.0,,0.0
P031,2020-04-30,Mais,0.0,,0.0
P031,2020-05-31,Mais,1.35,,17.2
P031,2020-06-30,Mais,2.52,,33.9
P031,2020-07-31,Mais,3.5,,51.1
P031,2020-08-31,Mais,4.96,,68.3
P031,2020-09-30,Mais,5.96,,85.0
P031,2020-10-31,Mais,0.0,,0.0
P031,2020-11-30,Mais,1.56,,16.7
P031,2020-12-31,Mais,3.2,,33.9
P031,2021-01-31,Mais,4.81,,51.1
P031,2021-02-28,Mais,6.8,,66.7
P031,2021-03-31,Mais,0.0,,0.0
P031,2021-04-30,Tournesol,0.0,,0.0
P031,2021-05-31,Tournesol,0.59,,20.7
P031,2021-06-30,Tournesol,01.04,,40.7
P031,2021-07-31,Tournesol,1.61,,61.3
P031,2021-08-31,Tournesol,1.93,,82.0
P031,2021-09-30,Tournesol,02.05,2.6663604273038883,100.0
P031,2021-10-31,Tournesol,2.44,2.6663604273038883,100.0
P031,2021-11-30,Tournesol,2.38,2.6663604273038883,100.0
P031,2021-12-31,Tournesol,2.62,2.6663604273038883,100.0
P031,2022-01-31,Tournesol,2.75,2.6663604273038883,100.0
P031,2022-02-28,Tournesol,2.84,2.6663604273038883,100.0
P031,2022-03-31,Ble,0.0,,0.0
P031,2022-04-30,Mais,0.0,,0.0
P031,2022-05-31,Mais,1.57,,17.2
P031,2022-06-30,Mais,2.84,,33.9
P031,2022-07-31,Mais,04.06,,51.1
P031,2022-08-31,Mais,4.76,,68.3
P031,2022-09-30,Mais,6.66,,85.0
P031,2022-10-31,Mais,7.93,8.448631749002862,100.0
P031,2022-11-30,Mais,8.41,8.448631749002862,100.0
P031,2022-12-31,Mais,8.51,8.448631749002862,100.0
P031,2023-01-31,Mais,09.06,8.448631749002862,100.0
P031,2023-02-28,Mais,9.11,8.448631749002862,100.0
P031,2023-03-31,Ble,0.0,,0.0
P031,2023-04-30,Ble,0.6,,12.5
P031,2023-05-31,Ble,01.09,,25.4
P031,2023-06-30,Ble,1.49,,37.9
P031,2023-07-31,Ble,1.99,,50.8
P031,2023-08-31,Ble,2.51,,63.7
P031,2023-09-30,Ble,03.02,,76.2
P031,2023-10-31,Tournesol,0.0,,0.0
P031,2023-11-30,Tournesol,0.38,,20.0
P031,2023-12-31,Tournesol,0.85,,40.7
P031,2024-01-31,Tournesol,1.49,,61.3
P031,2024-02-29,Tournesol,1.91,,80.7
P031,2024-03-31,Tournesol,0.0,,0.0
P031,2024-04-30,Mais,0.0,,0.0
P031,2024-05-31,Mais,1.47,,17.2
P031,2024-06-30,Mais,2.67,,33.9
P031,2024-07-31,Mais,3.8,,51.1
P031,2024-08-31,Mais,5.51,,68.3
P031,2024-09-30,Mais,6.45,,85.0
P031,2024-10-31,Mais,7.87,8.42479096675076,100.0
P031,2024-11-30,Mais,8.45,8.42479096675076,100.0
P031,2024-12-31,Mais,7.71,8.42479096675076,100.0
P032,2020-01-31,Mais,0.0,,0.0
P032,2020-02-29,Mais,1.87,,16.1
P032,2020-03-31,Mais,0.0,,0.0
P032,2020-04-30,Ble,0.0,,0.0
P032,2020-05-31,Ble,0.95,,12.9
P032,2020-06-30,Ble,1.71,,25.4
P032,2020-07-31,Ble,2.36,,38.3
P032,2020-08-31,Ble,3.24,,51.2
P032,2020-09-30,Ble,04.06,,63.7
P032,2020-10-31,Ble,5.15,,76.7
P032,2020-11-30,Ble,6.33,,89.2
P032,2020-12-31,Ble,7.87,7.070192502716399,100.0
P032,2021-01-31,Ble,7.26,7.070192502716399,100.0
P032,2021-02-28,Ble,7.3,7.070192502716399,100.0
P032,2021-03-31,Mais,0.0,,0.0
P032,2021-04-30,Mais,1.4,,16.7
P032,2021-05-31,Mais,2.72,,33.9
P032,2021-06-30,Mais,04.01,,50.6
P032,2021-07-31,Mais,4.98,,67.8
P032,2021-08-31,Mais,5.67,,85.0
P032,2021-09-30,Mais,7.15,7.772592696408104,100.0
P032,2021-10-31,Tournesol,0.0,,0.0
P032,2021-11-30,Tournesol,0.46,,20.0
P032,2021-12-31,Tournesol,0.87,,40.7
P032,2022-01-31,Tournesol,1.46,,61.3
P032,2022-02-28,Tournesol,1.9,,80.0
P032,2022-03-31,Tournesol,2.26,2.1831861572287474,100.0
P032,2022-04-30,Tournesol,0.0,,0.0
P032,2022-05-31,Tournesol,0.81,,20.7
P032,2022-06-30,Tournesol,1.44,,40.7
P032,2022-07-31,Tournesol,02.07,,61.3
P032,2022-08-31,Tournesol,2.73,,82.0
P032,2022-09-30,Tournesol,3.38,3.6537632922456105,100.0
P032,2022-10-31,Ble,0.0,,0.0
P032,2022-11-30,Ble,0.8,,12.5
P032,2022-12-31,Ble,1.64,,25.4
P032,2023-01-31,Ble,2.71,,38.3
P032,2023-02-28,Ble,3.22,,50.0
P032,2023-03-31,Mais,0.0,,0.0
P032,2023-04-30,Tournesol,0.0,,0.0
P032,2023-05-31,Tournesol,0.83,,20.7
P032,2023-06-30,Tournesol,1.37,,40.7
P032,2023-07-31,Tournesol,2.23,,61.3
P032,2023-08-31,Tournesol,2.88,,82.0
P032,2023-09-30,Tournesol,3.31,3.7452217115078583,100.0
P032,2023-10-31,Tournesol,0.0,,0.0
P032,2023-11-30,Tournesol,0.45,,20.0
P032,2023-12-31,Tournesol,01.09,,40.7
P032,2024-01-31,Tournesol,1.62,,61.3
P032,2024-02-29,Tournesol,2.36,,80.7
P032,2024-03-31,Ble,0.0,,0.0
P032,2024-04-30,Ble,0.79,,12.5
P032,2024-05-31,Ble,1.55,,25.4
P032,2024-06-30,Ble,2.18,,37.9
P032,2024-07-31,Ble,2.63,,50.8
P032,2024-08-31,Ble,2.96,,63.7
P032,2024-09-30,Ble,3.76,,76.2
P032,2024-10-31,Tournesol,0.0,,0.0
P032,2024-11-30,Tournesol,0.52,,20.0
P032,2024-12-31,Tournesol,1.12,,40.7
P033,2020-01-31,Tournesol,0.0,,0.0
P033,2020-02-29,Tournesol,0.69,,19.3
P033,2020-03-31,Ble,0.0,,0.0
P033,2020-04-30,Mais,0.0,,0.0
P033,2020-05-31,Mais,1.55,,17.2
P033,2020-06-30,Mais,2.84,,33.9
P033,2020-07-31,Mais,3.93,,51.1
P033,2020-08-31,Mais,5.2,,68.3
P033,2020-09-30,Mais,6.71,,85.0
P033,2020-10-31,Tournesol,0.0,,0.0
P033,2020-11-30,Tournesol,0.39,,20.0
P033,2020-12-31,Tournesol,0.86,,40.7
P033,2021-01-31,Tournesol,1.34,,61.3
P033,2021-02-28,Tournesol,1.79,,80.0
P033,2021-03-31,Tournesol,0.0,,0.0
P033,2021-04-30,Ble,0.0,,0.0
P033,2021-05-31,Ble,0.72,,12.9
P033,2021-06-30,Ble,1.34,,25.4
P033,2021-07-31,Ble,2.12,,38.3
P033,2021-08-31,Ble,2.52,,51.2
P033,2021-09-30,Ble,03.07,,63.7
P033,2021-10-31,Tournesol,0.0,,0.0
P033,2021-11-30,Tournesol,0.45,,20.0
P033,2021-12-31,Tournesol,1.1,,40.7
P033,2022-01-31,Tournesol,1.68,,61.3
P033,2022-02-28,Tournesol,2.0,,80.0
P033,2022-03-31,Tournesol,0.0,,0.0
P033,2022-04-30,Tournesol,0.59,,20.0
P033,2022-05-31,Tournesol,1.11,,40.7
P033,2022-06-30,Tournesol,1.51,,60.7
P033,2022-07-31,Tournesol,2.15,,81.3
P033,2022-08-31,Tournesol,2.56,2.688482406851273,100.0
P033,2022-09-30,Tournesol,2.52,2.688482406851273,100.0
P033,2022-10-31,Ble,0.0,,0.0
P033,2022-11-30,Ble,0.98,,12.5
P033,2022-12-31,Ble,1.79,,25.4
P033,2023-01-31,Ble,3.15,,38.3
P033,2023-02-28,Ble,3.86,,50.0
P033,2023-03-31,Ble,5.51,,62.9
P033,2023-04-30,Tournesol,0.0,,0.0
P033,2023-05-31,Tournesol,0.76,,20.7
P033,2023-06-30,Tournesol,1.6,,40.7
P033,2023-07-31,Tournesol,2.26,,61.3
P033,2023-08-31,Tournesol,3.1,,82.0
P033,2023-09-30,Tournesol,3.25,3.891693785634703,100.0
P033,2023-10-31,Tournesol,3.76,3.891693785634703,100.0
P033,2023-11-30,Tournesol,3.95,3.891693785634703,100.0
P033,2023-12-31,Tournesol,4.15,3.891693785634703,100.0
P033,2024-01-31,Tournesol,4.2,3.891693785634703,100.0
P033,2024-02-29,Tournesol,4.22,3.891693785634703,100.0
P033,2024-03-31,Ble,0.0,,0.0
P033,2024-04-30,Ble,0.67,,12.5
P033,2024-05-31,Ble,1.23,,25.4
P033,2024-06-30,Ble,1.75,,37.9
P033,2024-07-31,Ble,2.14,,50.8
P033,2024-08-31,Ble,2.96,,63.7
P033,2024-09-30,Ble,3.0,,76.2
P033,2024-10-31,Ble,0.0,,0.0
P033,2024-11-30,Ble,0.72,,12.5
P033,2024-12-31,Ble,1.5,,25.4
P034,2020-01-31,Mais,0.0,,0.0
P034,2020-02-29,Mais,1.51,,16.1
P034,2020-03-31,Mais,03.06,,33.3
P034,2020-04-30,Mais,5.19,,50.0
P034,2020-05-31,Mais,5.85,,67.2
P034,2020-06-30,Mais,7.15,,83.9
P034,2020-07-31,Mais,8.5,8.574733859247461,100.0
P034,2020-08-31,Mais,7.83,8.574733859247461,100.0
P034,2020-09-30,Mais,7.7,8.574733859247461,100.0
P034,2020-10-31,Tournesol,0.0,,0.0
P034,2020-11-30,Tournesol,0.41,,20.0
P034,2020-12-31,Tournesol,0.91,,40.7
P034,2021-01-31,Tournesol,1.33,,61.3
P034,2021-02-28,Tournesol,1.98,,80.0
P034,2021-03-31,Tournesol,2.41,2.1991226003404276,100.0
P034,2021-04-30,Tournesol,2.3,2.1991226003404276,100.0
P034,2021-05-31,Tournesol,2.24,2.1991226003404276,100.0
P034,2021-06-30,Tournesol,2.24,2.1991226003404276,100.0
P034,2021-07-31,Tournesol,2.23,2.1991226003404276,100.0
P034,2021-08-31,Tournesol,02.07,2.1991226003404276,100.0
P034,2021-09-30,Tournesol,02.05,2.1991226003404276,100.0
P034,2021-10-31,Tournesol,1.93,2.1991226003404276,100.0
P034,2021-11-30,Tournesol,1.99,2.1991226003404276,100.0
P034,2021-12-31,Tournesol,2.1,2.1991226003404276,100.0
P034,2022-01-31,Tournesol,2.25,2.1991226003404276,100.0
P034,2022-02-28,Tournesol,2.33,2.1991226003404276,100.0
P034,2022-03-31,Mais,0.0,,0.0
P034,2022-04-30,Mais,1.89,,16.7
P034,2022-05-31,Mais,3.58,,33.9
P034,2022-06-30,Mais,5.24,,50.6
P034,2022-07-31,Mais,6.6,,67.8
P034,2022-08-31,Mais,7.78,,85.0
P034,2022-09-30,Mais,9.52,10.397858902140822,100.0
P034,2022-10-31,Ble,0.0,,0.0
P034,2022-11-30,Ble,0.64,,12.5
P034,2022-12-31,Ble,1.23,,25.4
P034,2023-01-31,Ble,2.1,,38.3
P034,2023-02-28,Ble,2.62,,50.0
P034,2023-03-31,Tournesol,0.0,,0.0
P034,2023-04-30,Tournesol,0.65,,20.0
P034,2023-05-31,Tournesol,1.3,,40.7
P034,2023-06-30,Tournesol,1.72,,60.7
P034,2023-07-31,Tournesol,2.41,,81.3
P034,2023-08-31,Tournesol,2.54,3.0312837846825778,100.0
P034,2023-09-30,Tournesol,2.82,3.0312837846825778,100.0
P034,2023-10-31,Mais,0.0,,0.0
P034,2023-11-30,Mais,1.22,,16.7
P034,2023-12-31,Mais,2.8,,33.9
P034,2024-01-31,Mais,4.23,,51.1
P034,2024-02-29,Mais,5.64,,67.2
P034,2024-03-31,Ble,0.0,,0.0
P034,2024-04-30,Ble,0.0,,0.0
P034,2024-05-31,Ble,0.81,,12.9
P034,2024-06-30,Ble,1.55,,25.4
P034,2024-07-31,Ble,02.03,,38.3
P034,2024-08-31,Ble,2.53,,51.2
P034,2024-09-30,Ble,3.26,,63.7
P034,2024-10-31,Ble,0.0,,0.0
P034,2024-11-30,Ble,0.59,,12.5
P034,2024-12-31,Ble,1.51,,25.4
P035,2020-01-31,Mais,0.0,,0.0
P035,2020-02-29,Mais,1.3,,16.1
P035,2020-03-31,Tournesol,0.0,,0.0
P035,2020-04-30,Tournesol,0.0,,0.0
P035,2020-05-31,Tournesol,0.56,,20.7
P035,2020-06-30,Tournesol,0.97,,40.7
P035,2020-07-31,Tournesol,1.38,,61.3
P035,2020-08-31,Tournesol,1.75,,82.0
P035,2020-09-30,Tournesol,1.95,2.408497092362727,100.0
P035,2020-10-31,Ble,0.0,,0.0
P035,2020-11-30,Ble,0.82,,12.5
P035,2020-12-31,Ble,1.68,,25.4
P035,2021-01-31,Ble,2.86,,38.3
P035,2021-02-28,Ble,3.53,,50.0
P035,2021-03-31,Tournesol,0.0,,0.0
P035,2021-04-30,Tournesol,0.82,,20.0
P035,2021-05-31,Tournesol,1.63,,40.7
P035,2021-06-30,Tournesol,2.26,,60.7
P035,2021-07-31,Tournesol,03.01,,81.3
P035,2021-08-31,Tournesol,3.43,3.757984474919469,100.0
P035,2021-09-30,Tournesol,3.41,3.757984474919469,100.0
P035,2021-10-31,Tournesol,0.0,,0.0
P035,2021-11-30,Tournesol,0.64,,20.0
P035,2021-12-31,Tournesol,1.34,,40.7
P035,2022-01-31,Tournesol,2.18,,61.3
P035,2022-02-28,Tournesol,03.03,,80.0
P035,2022-03-31,Mais,0.0,,0.0
P035,2022-04-30,Ble,0.0,,0.0
P035,2022-05-31,Ble,0.8,,12.9
P035,2022-06-30,Ble,1.47,,25.4
P035,2022-07-31,Ble,2.16,,38.3
P035,2022-08-31,Ble,2.63,,51.2
P035,2022-09-30,Ble,3.28,,63.7
P035,2022-10-31,Ble,4.14,,76.7
P035,2022-11-30,Ble,5.42,,89.2
P035,2022-12-31,Ble,5.99,6.03173662453933,100.0
P035,2023-01-31,Ble,5.72,6.03173662453933,100.0
P035,2023-02-28,Ble,07.09,6.03173662453933,100.0
P035,2023-03-31,Ble,6.53,6.03173662453933,100.0
P035,2023-04-30,Tournesol,0.0,,0.0
P035,2023-05-31,Tournesol,0.63,,20.7
P035,2023-06-30,Tournesol,1.23,,40.7
P035,2023-07-31,Tournesol,1.7,,61.3
P035,2023-08-31,Tournesol,2.13,,82.0
P035,2023-09-30,Tournesol,2.48,2.9034824740595147,100.0
P035,2023-10-31,Ble,0.0,,0.0
P035,2023-11-30,Ble,0.85,,12.5
P035,2023-12-31,Ble,02.04,,25.4
P035,2024-01-31,Ble,3.14,,38.3
P035,2024-02-29,Ble,4.25,,50.4
P035,2024-03-31,Ble,5.74,,63.3
P035,2024-04-30,Tournesol,0.0,,0.0
P035,2024-05-31,Tournesol,0.51,,20.7
P035,2024-06-30,Tournesol,0.98,,40.7
P035,2024-07-31,Tournesol,1.37,,61.3
P035,2024-08-31,Tournesol,1.61,,82.0
P035,2024-09-30,Tournesol,02.09,2.3569237949466926,100.0
P035,2024-10-31,Tournesol,0.0,,0.0
P035,2024-11-30,Tournesol,0.75,,20.0
P035,2024-12-31,Tournesol,1.63,,40.7
P036,2020-01-31,Ble,0.0,,0.0
P036,2020-02-29,Ble,0.82,,12.1
P036,2020-03-31,Ble,0.0,,0.0
P036,2020-04-30,Ble,0.0,,0.0
P036,2020-05-31,Ble,01.01,,12.9
P036,2020-06-30,Ble,02.01,,25.4
P036,2020-07-31,Ble,2.91,,38.3
P036,2020-08-31,Ble,3.32,,51.2
P036,2020-09-30,Ble,4.23,,63.7
P036,2020-10-31,Mais,0.0,,0.0
P036,2020-11-30,Mais,1.67,,16.7
P036,2020-12-31,Mais,3.51,,33.9
P036,2021-01-31,Mais,5.43,,51.1
P036,2021-02-28,Mais,7.99,,66.7
P036,2021-03-31,Mais,9.85,,83.9
P036,2021-04-30,Mais,0.0,,0.0
P036,2021-05-31,Mais,1.74,,17.2
P036,2021-06-30,Mais,3.64,,33.9
P036,2021-07-31,Mais,4.79,,51.1
P036,2021-08-31,Mais,6.2,,68.3
P036,2021-09-30,Mais,7.47,,85.0
P036,2021-10-31,Tournesol,0.0,,0.0
P036,2021-11-30,Tournesol,0.48,,20.0
P036,2021-12-31,Tournesol,0.98,,40.7
P036,2022-01-31,Tournesol,1.59,,61.3
P036,2022-02-28,Tournesol,2.14,,80.0
P036,2022-03-31,Ble,0.0,,0.0
P036,2022-04-30,Ble,0.86,,12.5
P036,2022-05-31,Ble,1.84,,25.4
P036,2022-06-30,Ble,2.55,,37.9
P036,2022-07-31,Ble,3.23,,50.8
P036,2022-08-31,Ble,3.74,,63.7
P036,2022-09-30,Ble,4.55,,76.2
P036,2022-10-31,Ble,0.0,,0.0
P036,2022-11-30,Ble,0.5,,12.5
P036,2022-12-31,Ble,01.05,,25.4
P036,2023-01-31,Ble,1.66,,38.3
P036,2023-02-28,Ble,02.09,,50.0
P036,2023-03-31,Tournesol,0.0,,0.0
P036,2023-04-30,Ble,0.0,,0.0
P036,2023-05-31,Ble,0.72,,12.9
P036,2023-06-30,Ble,1.44,,25.4
P036,2023-07-31,Ble,1.99,,38.3
P036,2023-08-31,Ble,2.7,,51.2
P036,2023-09-30,Ble,3.51,,63.7
P036,2023-10-31,Tournesol,0.0,,0.0
P036,2023-11-30,Tournesol,0.59,,20.0
P036,2023-12-31,Tournesol,1.36,,40.7
P036,2024-01-31,Tournesol,2.16,,61.3
P036,2024-02-29,Tournesol,2.66,,80.7
P036,2024-03-31,Tournesol,0.0,,0.0
P036,2024-04-30,Ble,0.0,,0.0
P036,2024-05-31,Ble,1.16,,12.9
P036,2024-06-30,Ble,1.85,,25.4
P036,2024-07-31,Ble,2.96,,38.3
P036,2024-08-31,Ble,3.67,,51.2
P036,2024-09-30,Ble,4.74,,63.7
P036,2024-10-31,Ble,5.72,,76.7
P036,2024-11-30,Ble,6.86,,89.2
P036,2024-12-31,Ble,8.1,7.985996131113346,100.0
P037,2020-01-31,Ble,0.0,,0.0
P037,2020-02-29,Ble,0.94,,12.1
P037,2020-03-31,Ble,0.0,,0.0
P037,2020-04-30,Mais,0.0,,0.0
P037,2020-05-31,Mais,2.29,,17.2
P037,2020-06-30,Mais,04.02,,33.9
P037,2020-07-31,Mais,06.03,,51.1
P037,2020-08-31,Mais,7.62,,68.3
P037,2020-09-30,Mais,9.2,,85.0
P037,2020-10-31,Mais,10.38,11.818145556028075,100.0
P037,2020-11-30,Mais,11.36,11.818145556028075,100.0
P037,2020-12-31,Mais,11.84,11.818145556028075,100.0
P037,2021-01-31,Mais,13.45,11.818145556028075,100.0
P037,2021-02-28,Mais,12.22,11.818145556028075,100.0
P037,2021-03-31,Mais,0.0,,0.0
P037,2021-04-30,Ble,0.0,,0.0
P037,2021-05-31,Ble,0.6,,12.9
P037,2021-06-30,Ble,1.23,,25.4
P037,2021-07-31,Ble,1.69,,38.3
P037,2021-08-31,Ble,2.25,,51.2
P037,2021-09-30,Ble,2.6,,63.7
P037,2021-10-31,Mais,0.0,,0.0
P037,2021-11-30,Mais,1.66,,16.7
P037,2021-12-31,Mais,3.56,,33.9
P037,2022-01-31,Mais,5.62,,51.1
P037,2022-02-28,Mais,8.64,,66.7
P037,2022-03-31,Ble,0.0,,0.0
P037,2022-04-30,Mais,0.0,,0.0
P037,2022-05-31,Mais,1.47,,17.2
P037,2022-06-30,Mais,2.71,,33.9
P037,2022-07-31,Mais,3.92,,51.1
P037,2022-08-31,Mais,5.26,,68.3
P037,2022-09-30,Mais,6.55,,85.0
P037,2022-10-31,Mais,0.0,,0.0
P037,2022-11-30,Mais,1.25,,16.7
P037,2022-12-31,Mais,2.44,,33.9
P037,2023-01-31,Mais,3.99,,51.1
P037,2023-02-28,Mais,5.39,,66.7
P037,2023-03-31,Tournesol,0.0,,0.0
P037,2023-04-30,Tournesol,0.0,,0.0
P037,2023-05-31,Tournesol,0.64,,20.7
P037,2023-06-30,Tournesol,01.05,,40.7
P037,2023-07-31,Tournesol,1.52,,61.3
P037,2023-08-31,Tournesol,2.21,,82.0
P037,2023-09-30,Tournesol,2.62,2.7357808721482915,100.0
P037,2023-10-31,Tournesol,0.0,,0.0
P037,2023-11-30,Tournesol,0.73,,20.0
P037,2023-12-31,Tournesol,1.32,,40.7
P037,2024-01-31,Tournesol,2.28,,61.3
P037,2024-02-29,Tournesol,2.88,,80.7
P037,2024-03-31,Tournesol,3.87,3.518991057668683,100.0
P037,2024-04-30,Tournesol,0.0,,0.0
P037,2024-05-31,Tournesol,0.45,,20.7
P037,2024-06-30,Tournesol,0.88,,40.7
P037,2024-07-31,Tournesol,1.21,,61.3
P037,2024-08-31,Tournesol,1.67,,82.0
P037,2024-09-30,Tournesol,1.78,2.099634027183659,100.0
P037,2024-10-31,Mais,0.0,,0.0
P037,2024-11-30,Mais,1.15,,16.7
P037,2024-12-31,Mais,2.81,,33.9
P038,2020-01-31,Ble,0.0,,0.0
P038,2020-02-29,Ble,0.98,,12.1
P038,2020-03-31,Ble,0.0,,0.0
P038,2020-04-30,Tournesol,0.0,,0.0
P038,2020-05-31,Tournesol,0.81,,20.7
P038,2020-06-30,Tournesol,1.6,,40.7
P038,2020-07-31,Tournesol,02.08,,61.3
P038,2020-08-31,Tournesol,2.7,,82.0
P038,2020-09-30,Tournesol,3.41,3.7219170417156464,100.0
P038,2020-10-31,Tournesol,3.3,3.7219170417156464,100.0
P038,2020-11-30,Tournesol,3.53,3.7219170417156464,100.0
P038,2020-12-31,Tournesol,3.69,3.7219170417156464,100.0
P038,2021-01-31,Tournesol,3.5,3.7219170417156464,100.0
P038,2021-02-28,Tournesol,4.19,3.7219170417156464,100.0
P038,2021-03-31,Ble,0.0,,0.0
P038,2021-04-30,Ble,1.11,,12.5
P038,2021-05-31,Ble,2.14,,25.4
P038,2021-06-30,Ble,3.0,,37.9
P038,2021-07-31,Ble,3.67,,50.8
P038,2021-08-31,Ble,4.7,,63.7
